id;id_doi;category;discipline;count;
20061;2967;Business, Management and Accounting;5;20061;
20062;2967;Unspecified;7;20062;
20063;2967;Social Sciences;1;20063;
20064;2967;Computer Science;1;20064;
20065;2967;Economics, Econometrics and Finance;47;20065;
20066;2968;Business, Management and Accounting;5;20066;
20067;2968;Social Sciences;2;20067;
20068;2968;Unspecified;13;20068;
20069;2968;Economics, Econometrics and Finance;29;20069;
20070;2969;Business, Management and Accounting;3;20070;
20071;2969;Economics, Econometrics and Finance;12;20071;
20072;2969;Unspecified;3;20072;
20073;2969;Medicine and Dentistry;1;20073;
20074;2969;Agricultural and Biological Sciences;1;20074;
20075;2969;Chemistry;1;20075;
20076;2969;Social Sciences;15;20076;
20077;2969;Psychology;1;20077;
20078;2970;Business, Management and Accounting;9;20078;
20079;2970;Psychology;4;20079;
20080;2970;Sports and Recreations;2;20080;
20081;2970;Unspecified;5;20081;
20082;2970;Medicine and Dentistry;1;20082;
20083;2970;Computer Science;2;20083;
20084;2970;Mathematics;2;20084;
20085;2970;Agricultural and Biological Sciences;1;20085;
20086;2970;Chemistry;1;20086;
20087;2970;Earth and Planetary Sciences;1;20087;
20088;2970;Social Sciences;8;20088;
20089;2970;Economics, Econometrics and Finance;45;20089;
20090;2971;Business, Management and Accounting;3;20090;
20091;2971;Social Sciences;6;20091;
20092;2971;Unspecified;2;20092;
20093;2971;Economics, Econometrics and Finance;11;20093;
20094;2972;Business, Management and Accounting;1;20094;
20095;2972;Physics and Astronomy;1;20095;
20096;2972;Economics, Econometrics and Finance;39;20096;
20097;2972;Environmental Science;1;20097;
20098;2972;Unspecified;4;20098;
20099;2972;Computer Science;1;20099;
20100;2972;Agricultural and Biological Sciences;1;20100;
20101;2973;Business, Management and Accounting;2;20101;
20102;2973;Social Sciences;3;20102;
20103;2973;Unspecified;3;20103;
20104;2973;Economics, Econometrics and Finance;39;20104;
20105;2974;Economics, Econometrics and Finance;2;20105;
20106;2974;Environmental Science;1;20106;
20107;2975;Economics, Econometrics and Finance;1;20107;
20108;2976;Business, Management and Accounting;3;20108;
20109;2976;Engineering;1;20109;
20110;2976;Social Sciences;2;20110;
20111;2976;Unspecified;5;20111;
20112;2976;Economics, Econometrics and Finance;23;20112;
20113;2977;Business, Management and Accounting;3;20113;
20114;2977;Economics, Econometrics and Finance;48;20114;
20115;2977;Philosophy;1;20115;
20116;2977;Unspecified;7;20116;
20117;2977;Medicine and Dentistry;2;20117;
20118;2977;Computer Science;1;20118;
20119;2977;Arts and Humanities;1;20119;
20120;2977;Mathematics;1;20120;
20121;2977;Social Sciences;15;20121;
20122;2977;Psychology;1;20122;
20123;2978;Business, Management and Accounting;2;20123;
20124;2978;Materials Science;1;20124;
20125;2978;Physics and Astronomy;1;20125;
20126;2978;Economics, Econometrics and Finance;46;20126;
20127;2978;Environmental Science;1;20127;
20128;2978;Philosophy;1;20128;
20129;2978;Unspecified;14;20129;
20130;2978;Arts and Humanities;4;20130;
20131;2978;Neuroscience;1;20131;
20132;2978;Agricultural and Biological Sciences;4;20132;
20133;2978;Social Sciences;14;20133;
20134;2979;Business, Management and Accounting;2;20134;
20135;2979;Linguistics;1;20135;
20136;2979;Economics, Econometrics and Finance;54;20136;
20137;2979;Unspecified;6;20137;
20138;2979;Computer Science;1;20138;
20139;2979;Mathematics;1;20139;
20140;2979;Social Sciences;1;20140;
20141;2980;Business, Management and Accounting;10;20141;
20142;2980;Economics, Econometrics and Finance;30;20142;
20144;2980;Agricultural and Biological Sciences;1;20144;
20145;2980;Social Sciences;3;20145;
20146;2980;Psychology;2;20146;
20147;2981;Business, Management and Accounting;3;20147;
20148;2981;Economics, Econometrics and Finance;21;20148;
20149;2981;Unspecified;4;20149;
20150;2981;Chemistry;1;20150;
20151;2981;Social Sciences;3;20151;
20152;2981;Psychology;1;20152;
20153;2982;Business, Management and Accounting;6;20153;
20154;2982;Physics and Astronomy;1;20154;
20155;2982;Economics, Econometrics and Finance;49;20155;
20156;2982;Environmental Science;1;20156;
20157;2982;Unspecified;9;20157;
20158;2982;Engineering;4;20158;
20159;2982;Computer Science;10;20159;
20160;2982;Chemistry;1;20160;
20161;2982;Social Sciences;2;20161;
20162;2983;Business, Management and Accounting;4;20162;
20163;2983;Economics, Econometrics and Finance;24;20163;
20164;2983;Unspecified;3;20164;
20165;2983;Arts and Humanities;1;20165;
20166;2983;Social Sciences;1;20166;
20167;2983;Computer Science;1;20167;
20168;2984;Business, Management and Accounting;12;20168;
20169;2984;Economics, Econometrics and Finance;64;20169;
20170;2984;Unspecified;10;20170;
20171;2984;Computer Science;1;20171;
20172;2984;Mathematics;1;20172;
20173;2984;Agricultural and Biological Sciences;1;20173;
20174;2984;Social Sciences;1;20174;
20175;2985;Business, Management and Accounting;70;20175;
20176;2985;Economics, Econometrics and Finance;29;20176;
20177;2985;Environmental Science;1;20177;
20178;2985;Decision Sciences;3;20178;
20179;2985;Nursing and Health Professions;1;20179;
20180;2985;Unspecified;21;20180;
20181;2985;Computer Science;54;20181;
20182;2985;Mathematics;1;20182;
20183;2985;Chemistry;1;20183;
20184;2985;Social Sciences;48;20184;
20185;2985;Arts and Humanities;3;20185;
20186;2986;Social Sciences;2;20186;
20187;2986;Unspecified;3;20187;
20188;2986;Economics, Econometrics and Finance;37;20188;
20189;2987;Business, Management and Accounting;4;20189;
20190;2987;Chemistry;1;20190;
20191;2987;Social Sciences;2;20191;
20192;2987;Unspecified;4;20192;
20193;2987;Economics, Econometrics and Finance;29;20193;
20194;2988;Economics, Econometrics and Finance;2;20194;
20195;2989;Unspecified;1;20195;
20196;2990;Business, Management and Accounting;17;20196;
20197;2990;Psychology;9;20197;
20198;2990;Decision Sciences;1;20198;
20199;2990;Unspecified;7;20199;
20200;2990;Biochemistry, Genetics and Molecular Biology;1;20200;
20201;2990;Engineering;1;20201;
20202;2990;Design;1;20202;
20203;2990;Computer Science;3;20203;
20204;2990;Neuroscience;3;20204;
20205;2990;Mathematics;1;20205;
20206;2990;Agricultural and Biological Sciences;1;20206;
20207;2990;Chemistry;1;20207;
20208;2990;Social Sciences;10;20208;
20209;2990;Economics, Econometrics and Finance;45;20209;
20210;2991;Business, Management and Accounting;1;20210;
20211;2991;Economics, Econometrics and Finance;3;20211;
20212;2992;Economics, Econometrics and Finance;38;20212;
20213;2992;Decision Sciences;1;20213;
20214;2992;Unspecified;7;20214;
20215;2992;Engineering;1;20215;
20216;2992;Mathematics;1;20216;
20217;2992;Psychology;2;20217;
20218;2993;Arts and Humanities;1;20218;
20219;2993;Engineering;1;20219;
20220;2993;Social Sciences;1;20220;
20221;2993;Unspecified;12;20221;
20222;2993;Economics, Econometrics and Finance;76;20222;
20223;2994;Business, Management and Accounting;7;20223;
20224;2994;Social Sciences;1;20224;
20225;2994;Unspecified;5;20225;
20226;2994;Economics, Econometrics and Finance;28;20226;
20227;2995;Business, Management and Accounting;2;20227;
20228;2995;Economics, Econometrics and Finance;39;20228;
20229;2995;Unspecified;3;20229;
20230;2995;Medicine and Dentistry;1;20230;
20231;2995;Computer Science;1;20231;
20232;2995;Agricultural and Biological Sciences;1;20232;
20233;2995;Chemistry;1;20233;
20234;2995;Social Sciences;8;20234;
20235;2996;Physics and Astronomy;1;20235;
20236;2996;Psychology;1;20236;
20237;2996;Economics, Econometrics and Finance;4;20237;
20238;2997;Psychology;1;20238;
20239;2997;Environmental Science;2;20239;
20240;2997;Immunology and Microbiology;1;20240;
20241;2997;Nursing and Health Professions;1;20241;
20242;2997;Unspecified;14;20242;
20243;2997;Biochemistry, Genetics and Molecular Biology;1;20243;
20244;2997;Pharmacology, Toxicology and Pharmaceutical Science;2;20244;
20245;2997;Engineering;4;20245;
20246;2997;Medicine and Dentistry;12;20246;
20247;2997;Design;1;20247;
20248;2997;Arts and Humanities;1;20248;
20249;2997;Mathematics;2;20249;
20250;2997;Agricultural and Biological Sciences;15;20250;
20251;2997;Chemistry;1;20251;
20252;2997;Social Sciences;20;20252;
20253;2997;Economics, Econometrics and Finance;85;20253;
20254;2998;Business, Management and Accounting;23;20254;
20255;2998;Economics, Econometrics and Finance;84;20255;
20256;2998;Environmental Science;1;20256;
20257;2998;Energy;3;20257;
20258;2998;Philosophy;2;20258;
20259;2998;Unspecified;15;20259;
20260;2998;Engineering;4;20260;
20261;2998;Medicine and Dentistry;1;20261;
20262;2998;Computer Science;2;20262;
20263;2998;Social Sciences;14;20263;
20264;2998;Arts and Humanities;3;20264;
20265;2999;Agricultural and Biological Sciences;1;20265;
20266;2999;Economics, Econometrics and Finance;21;20266;
20267;2999;Unspecified;1;20267;
20268;3000;Business, Management and Accounting;30;20268;
20269;3000;Materials Science;1;20269;
20270;3000;Economics, Econometrics and Finance;137;20270;
20271;3000;Environmental Science;1;20271;
20272;3000;Unspecified;15;20272;
20273;3000;Engineering;4;20273;
20274;3000;Medicine and Dentistry;1;20274;
20275;3000;Design;1;20275;
20276;3000;Computer Science;2;20276;
20277;3000;Mathematics;1;20277;
20278;3000;Agricultural and Biological Sciences;2;20278;
20279;3000;Social Sciences;9;20279;
20280;3001;Economics, Econometrics and Finance;4;20280;
20281;3001;Unspecified;1;20281;
20282;3002;Business, Management and Accounting;10;20282;
20283;3002;Physics and Astronomy;1;20283;
20284;3002;Economics, Econometrics and Finance;66;20284;
20285;3002;Environmental Science;4;20285;
20286;3002;Philosophy;2;20286;
20287;3002;Unspecified;10;20287;
20288;3002;Engineering;3;20288;
20289;3002;Biochemistry, Genetics and Molecular Biology;1;20289;
20290;3002;Mathematics;3;20290;
20291;3002;Agricultural and Biological Sciences;1;20291;
20292;3002;Earth and Planetary Sciences;4;20292;
20293;3002;Social Sciences;6;20293;
20294;3003;Business, Management and Accounting;7;20294;
20295;3003;Economics, Econometrics and Finance;34;20295;
20296;3003;Unspecified;4;20296;
20297;3004;Business, Management and Accounting;3;20297;
20298;3004;Economics, Econometrics and Finance;38;20298;
20299;3004;Environmental Science;7;20299;
20300;3004;Energy;1;20300;
20301;3004;Unspecified;11;20301;
20302;3004;Engineering;6;20302;
20303;3004;Computer Science;1;20303;
20304;3004;Social Sciences;3;20304;
20305;3005;Business, Management and Accounting;4;20305;
20306;3005;Philosophy;1;20306;
20307;3005;Economics, Econometrics and Finance;71;20307;
20308;3005;Unspecified;8;20308;
20309;3005;Environmental Science;5;20309;
20310;3005;Nursing and Health Professions;1;20310;
20311;3005;Engineering;1;20311;
20312;3005;Computer Science;1;20312;
20313;3005;Mathematics;1;20313;
20314;3005;Earth and Planetary Sciences;1;20314;
20315;3005;Social Sciences;21;20315;
20316;3006;Business, Management and Accounting;17;20316;
20317;3006;Economics, Econometrics and Finance;27;20317;
20318;3006;Environmental Science;1;20318;
20319;3006;Unspecified;8;20319;
20320;3006;Computer Science;4;20320;
20321;3006;Agricultural and Biological Sciences;2;20321;
20322;3006;Chemistry;1;20322;
20323;3006;Social Sciences;12;20323;
20324;3007;Business, Management and Accounting;3;20324;
20325;3007;Mathematics;4;20325;
20326;3007;Agricultural and Biological Sciences;1;20326;
20327;3007;Economics, Econometrics and Finance;189;20327;
20328;3007;Unspecified;26;20328;
20329;3008;Business, Management and Accounting;7;20329;
20330;3008;Economics, Econometrics and Finance;81;20330;
20331;3008;Unspecified;12;20331;
20332;3008;Arts and Humanities;1;20332;
20333;3008;Social Sciences;9;20333;
20334;3008;Computer Science;1;20334;
20335;3009;Business, Management and Accounting;5;20335;
20336;3009;Psychology;2;20336;
20337;3009;Decision Sciences;1;20337;
20338;3009;Unspecified;6;20338;
20339;3009;Engineering;1;20339;
20340;3009;Computer Science;2;20340;
20341;3009;Mathematics;2;20341;
20342;3009;Chemistry;1;20342;
20343;3009;Social Sciences;11;20343;
20344;3009;Economics, Econometrics and Finance;77;20344;
20345;3010;Business, Management and Accounting;3;20345;
20346;3010;Social Sciences;1;20346;
20347;3010;Economics, Econometrics and Finance;19;20347;
20348;3011;Business, Management and Accounting;4;20348;
20349;3011;Economics, Econometrics and Finance;21;20349;
20350;3011;Unspecified;8;20350;
20351;3012;Economics, Econometrics and Finance;6;20351;
20352;3012;Unspecified;5;20352;
20353;3012;Medicine and Dentistry;1;20353;
20354;3012;Computer Science;1;20354;
20355;3012;Social Sciences;3;20355;
20356;3012;Psychology;2;20356;
20357;3013;Business, Management and Accounting;16;20357;
20358;3013;Economics, Econometrics and Finance;25;20358;
20359;3013;Unspecified;1;20359;
20360;3013;Computer Science;1;20360;
20361;3013;Chemistry;1;20361;
20362;3013;Social Sciences;6;20362;
20363;3014;Business, Management and Accounting;4;20363;
20364;3014;Social Sciences;1;20364;
20365;3014;Unspecified;4;20365;
20366;3014;Economics, Econometrics and Finance;30;20366;
20367;3015;Business, Management and Accounting;2;20367;
20368;3015;Physics and Astronomy;1;20368;
20369;3015;Economics, Econometrics and Finance;46;20369;
20371;3015;Unspecified;7;20371;
20372;3015;Social Sciences;2;20372;
20373;3015;Psychology;1;20373;
20374;3016;Business, Management and Accounting;3;20374;
20375;3016;Chemistry;1;20375;
20376;3016;Social Sciences;1;20376;
20377;3016;Unspecified;2;20377;
20378;3016;Economics, Econometrics and Finance;18;20378;
20379;3017;Social Sciences;5;20379;
20380;3017;Unspecified;1;20380;
20381;3017;Economics, Econometrics and Finance;16;20381;
20382;3018;Business, Management and Accounting;4;20382;
20383;3018;Economics, Econometrics and Finance;52;20383;
20384;3018;Philosophy;3;20384;
20385;3018;Nursing and Health Professions;1;20385;
20386;3018;Unspecified;13;20386;
20387;3018;Arts and Humanities;2;20387;
20388;3018;Neuroscience;1;20388;
20389;3018;Social Sciences;9;20389;
20390;3018;Psychology;2;20390;
20391;3019;Business, Management and Accounting;5;20391;
20392;3019;Economics, Econometrics and Finance;36;20392;
20393;3019;Unspecified;15;20393;
20394;3019;Arts and Humanities;1;20394;
20395;3019;Chemistry;1;20395;
20396;3019;Social Sciences;9;20396;
20397;3019;Psychology;6;20397;
20398;3020;Business, Management and Accounting;3;20398;
20399;3020;Social Sciences;3;20399;
20400;3020;Unspecified;3;20400;
20401;3020;Economics, Econometrics and Finance;23;20401;
20402;3021;Agricultural and Biological Sciences;1;20402;
20403;3021;Psychology;1;20403;
20404;3021;Social Sciences;14;20404;
20405;3021;Unspecified;3;20405;
20406;3021;Economics, Econometrics and Finance;10;20406;
20407;3022;Social Sciences;1;20407;
20408;3022;Economics, Econometrics and Finance;4;20408;
20409;3023;Business, Management and Accounting;3;20409;
20410;3023;Social Sciences;3;20410;
20411;3023;Unspecified;5;20411;
20412;3023;Economics, Econometrics and Finance;21;20412;
20413;3024;Business, Management and Accounting;4;20413;
20414;3024;Economics, Econometrics and Finance;57;20414;
20415;3024;Unspecified;3;20415;
20416;3024;Arts and Humanities;2;20416;
20417;3024;Chemistry;1;20417;
20418;3024;Social Sciences;4;20418;
20419;3025;Business, Management and Accounting;5;20419;
20420;3025;Engineering;1;20420;
20421;3025;Social Sciences;3;20421;
20422;3025;Unspecified;3;20422;
20423;3025;Economics, Econometrics and Finance;39;20423;
20424;3026;Business, Management and Accounting;7;20424;
20425;3026;Chemistry;1;20425;
20426;3026;Economics, Econometrics and Finance;7;20426;
20427;3026;Unspecified;1;20427;
20428;3027;Business, Management and Accounting;6;20428;
20429;3027;Economics, Econometrics and Finance;54;20429;
20430;3027;Unspecified;9;20430;
20431;3028;Business, Management and Accounting;3;20431;
20432;3028;Economics, Econometrics and Finance;53;20432;
20433;3028;Decision Sciences;1;20433;
20434;3028;Unspecified;10;20434;
20435;3028;Engineering;1;20435;
20436;3028;Computer Science;1;20436;
20437;3028;Mathematics;1;20437;
20438;3028;Social Sciences;2;20438;
20439;3028;Psychology;2;20439;
20440;3029;Business, Management and Accounting;3;20440;
20441;3029;Philosophy;1;20441;
20442;3029;Social Sciences;3;20442;
20443;3029;Unspecified;6;20443;
20444;3029;Economics, Econometrics and Finance;45;20444;
20445;3030;Business, Management and Accounting;3;20445;
20446;3030;Social Sciences;1;20446;
20447;3030;Unspecified;9;20447;
20448;3030;Economics, Econometrics and Finance;25;20448;
20449;3031;Decision Sciences;2;20449;
20450;3031;Unspecified;2;20450;
20451;3031;Social Sciences;2;20451;
20452;3031;Computer Science;1;20452;
20453;3031;Economics, Econometrics and Finance;13;20453;
20454;3032;Business, Management and Accounting;4;20454;
